Name,Hash_Key,Offcd ,Wk_S,Wk_E,Jbt
吉炳轩,9a48b94aaf6d62f92e289676333aca73702c4e2f,0000001930,2003.00,2008.00,中央宣传部主持常务工作的副部长（正部长级），中央精神文明建设指导委员会办公室主任（2005.11）
吉炳轩,9a48b94aaf6d62f92e289676333aca73702c4e2f,0000001930,2008.00,2013.00,黑龙江省委书记、省人大常委会主任
吉炳轩,9a48b94aaf6d62f92e289676333aca73702c4e2f,0000001930,2013.00,,十二届全国人大常委会副委员长，黑龙江省委书记(至2013年3月)、省人大常委会主任（至2013年3月）
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1925.00,  ,夏，考入湖南省立第三师范学校师范
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1925.10,  ,加入中国共产主义青年团
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1926.12,  ,他离开学校到衡阳市总工会做青年工人工作，并经共青团湖南特委介绍到中共湘南特委，转为中共党员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1927.00,  ,江华任湖南汽车路工会湘南办事处主任
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1928.04,  ,党组织调他去湖南省茶陵县任县委书记
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1929.07,  ,红四军第七次党代会江华随毛泽东到蛟洋，帮助闽西特委召开闽西党的第一次代表大会，随任闽西特委秘书长、福建省委常委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1930.00,  ,江华到湖南任红五军随营学校政治教员，他参加了红军两次攻打长沙的战斗
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1932.00,1933.00,江华先后任红五军一师政委、红三军团捕蒋突击队政委、红六师政委、主力师五师政治部主任
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1934.10,  ,红军开始长征，江华随军事裁判所踏上征程
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1936.00,  ,“西安事变”发生江华奉命接收延安城防工作
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1937.00,  ,江华入抗日军政大学学习大学
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1938.00,  ,中央同意江华赴山东敌后抗日，任八路军山东纵队政治部主任
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1938.08,  ,江华离开延安，奔赴山东抗日前线
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1939.02,1939.05,的第一期整军运动，江华主动给训练班上课，深入基层部队调查研究，抓点促面，推动整训工作顺利进行
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1939.09,  ,中共山东分局和山东纵队决定成立八路军苏皖纵队，由江华任司令员兼政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1940.00,  ,率部队打了几场胜仗，增强了苏皖边区军民的抗日信心
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1942.01,  ,山东纵队改为山东军区，江华改任军区政治部主任，参加
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1943.00,  ,江华出任鲁中区党委书记，根据敌后斗争的实践提出三点要求：1.根据地要有一支能对付敌、伪、顽的主力部队
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1943.00,  ,夏，江华离开山东抗日战场，回到阔别5年的延安
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1945.10,  ,江华到达东北，1946年1月，中央东北局组建辽东省委，成立辽东军区，江华任辽东省委第二书记、军区第二政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1946.00,  ,江华坚决支持陈云关于坚持南满斗争的主张
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1947.06,  ,江华协助陈云主持解放区的土地改革
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1948.05,  ,江华任中共安东省委书记、安东军区政治委员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1949.06,  ,中央决定增补江华为中共浙江省委委员，江华被任命为中共杭州市委书记、市长
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1951.07,  ,任中共浙江省委副书记
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1954.00,  ,主持浙江省的全面工作，历任中共浙江省委书记、第一书记、浙江省政协主席、浙江省军区政委，以后又兼任南京军区政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1956.00,  ,在党的第八次全国代表大会上，他被选为候补中央委员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1959.00,1961.00,的三年经济困难时期，调出大批粮食、副食，支援全国，受到毛泽东、周恩来等中央领导的高度赞扬
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1967.01,  ,周恩来下令派专机将他接到北京保护起来
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1973.08,,党的“十大”召开，江华再次当选为候补中央委员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1975.01,  ,第四届全国人民代表大会常务委员会第一次会议通过任命，
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1977.00,  ,党的第十一次全国代表大会召开，江华被选为中央委员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1978.00,  ,第五届全国人民代表大会第一次会议，他继续当选为最高人民法院院长
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1978.12,  ,党的十一届三中全会以开始全面拨乱反正的工作
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1980.00,  ,全国人民代表大会常务委员会任命江华为最高人民法院特别法庭庭长，主持对江青、林彪两个反革命集团的审判
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1983.06,  ,由于年事已高，他离开最高人民法院院长的岗位
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1987.00,  ,在党的第十三次全国代表大会上，他当选为中顾委委员、常委，直到1992年党的第十四次全国代表大会决定不再设立中央顾问委员会，他才从领导岗位上退下来
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1938.08,  ,江华经毛泽东批准，将黄春圃的名字改为江华
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1965.07,  ,江华从杭州送越南胡志明主席回国请示毛泽东同意，顺便回到阔别40年的家乡
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1982.00,  ,1985年1988年，江华又三次回到家乡，每次都对家乡的生产和人民生活十分关心
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1985.11,  ,江华回乡参加江华瑶族自治县成立30周年庆典
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1999.12,  ,江华在杭州逝世，享年93岁
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1907.00,1999.00,湖南省江华县人
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1907.08,  ,出生于湖南江华县瑶族贫苦农民家庭
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1925.00,  ,在湖南省立第三师范学校加入中国共产主义青年团，1926年冬转为中国共产党党员师范
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1928.11,  ,调红军工作，先后担任红四军前委秘书、红四军政治部秘书长，是红军初创时期在毛泽东同志直接领导下的军队政治工作领导人之一
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1929.06,  ,红四军党的第七次代表大会他随毛泽东同志离开红四军到闽西，任闽西特委秘书长、福建省委军委常委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1930.00,  ,历任团政委、师政委，参加了五次反“围剿”斗争
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1934.00,  ,夏，广昌战役受“左”倾错误路线打击，被撤销职务
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1937.00,  ,入抗日军政大学第一队学习，后任第四队队长大学
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1938.08,  ,赴山东敌后抗日，历任八路军山东纵队政治部主任、八路军苏皖纵队政委兼司令员、山东纵队二旅政治委员兼滨海军政委员会书记、山东军区政治部主任等职务，为开辟山东抗日根据地作出了重要贡献
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1943.00,  ,秋回延安，入中央党校一部学习学习
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1945.00,  ,夏参加中共第七次全国代表大会，任山东代表团副团长
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1948.05,  ,调任安东省委书记兼安东军区政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1949.08,  ,江华同志任杭州市委书记兼市长，杭州市警备司令、政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1954.08,  ,任浙江省委书记
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1956.00,  ,任华东局书记处书记，浙江省委第一书记，省政协主席，浙江省军区政委、党委第一书记，南京军区第五政委
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1956.04,  ,江华同志根据毛泽东同志在《论十大关系》中阐述的方针，改变了沿海一般不新建、不扩建工业基础的做法，抓住机遇，以冶金、化工、电力、机械为主，建设起一批工业企业，优化了经济结构，培养了一批干部，为浙江的工业建设打下了坚实的基础
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1975.01,  ,江华同志任最高人民法院院长、党组书记
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1978.00,  ,在第五届全国人民代表大会上，他当选为最高人民法院院长，并任中央政法委员会委员
江华,856718d708225d1dfb01c2de8edb69f583beb685,0000001992,1980.00,  ,全国人民代表大会常务委员会任命江华同志为最高人民法院特别法庭庭长，主持了对林彪、江青反革命集团10名主犯的审判工作
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1910.11,  ,江渭清出生于湖南平江县秀水乡余家洞一个普通农民家庭
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1926.00,  ,加入中国共产主义青年团，从此走上了一条他终生不悔的革命道路
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1927.00,  ,参加平西游击队
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1929.11,  ,转为中国共产党党员
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1930.00,  ,任湘鄂赣红军独立师连政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1931.00,  ,任平江保卫队大队政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1932.00,  ,任红十六军七师团政委、独立二师四团政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1933.00,  ,任红十八军五十四师团政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1935.00,  ,任中共咏生(即平江)中心县委书记兼边区政委、湘鄂赣省苏维埃驻湖北代表团主任，中共鄂东南道委书记
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1936.03,  ,任中共西北特委书记兼军分区政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1937.05,  ,任湘鄂赣军区人民红军军事委员会委员
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1941.00,  ,任新四军皖南第一纵队副政委兼政治部主任
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1942.00,  ,任十六旅政委、苏皖区党委书记、苏甫行政公署主任
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1945.01,  ,任苏浙军区第一纵队政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1946.05,  ,任六师副政委，兼中共苏中二地委书记，参加苏中战役
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1947.01,  ,任华东野战军第六纵队政委，参加莱芜、孟良崮、豫东、淮海等战役
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1949.02,  ,任第三野战军八兵团副政委兼政治部主任，参加渡江战役
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1952.00,  ,恢复江苏省建制时，任江苏省委第二书记、中共中央华东局委员
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1954.00,  ,任江苏省委书记、中共中央上海局委员
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1956.00,  ,任江苏省委第一书记兼江苏军区第一政委，南京军区第三政委、代理第一政委，中共中央上海局书记
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1959.00,  ,任江苏省政协主席
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1961.00,  ,任中共中央华东局书记处书记
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1967.02,  ,毛命周恩来用专机将江渭清等几个华东地区省委第一书记接到北京的京西宾馆，使江渭清摆脱了被造反派批斗之苦
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1974.00,  ,毛泽东又重新起用江渭清，省革委会主任、福州军区政委、江西省军区第一政委
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,2000.06,  ,在南京逝世，享年91岁
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1960.00,  ,20世纪60年代，江渭清时任江苏省第一省委书记
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1960.00,  ,毛泽东乘火车前往杭州
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1958.00,  ,中国大地上的“大跃进”，使“人民公社”这个新生事物雨后春笋般地出现在中华大地上
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1960.00,  ,20世纪60年代，郑州会议召开前，毛泽东跑了不少地方深入调查情况
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1952.00,1954.00,谭震林实际主持中共中央华东局的日常工作，是华东地区最具影响力的领导人，江渭清作为谭震林的部属，也相应得到毛泽东的信任和重用
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1953.00,  ,江苏建省，次年江渭清就成了江苏第一号人物，一直到1966年
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1957.07,  ,上旬，毛泽东不辞酷暑，来到以「火炉」闻名的南京，亲自为抓右派找部分省、市委第一书记谈话
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1957.00,  ,夏，就在毛泽东赴南方推动反右运动之际，北京已开始大抓党内右派，但是在中央与国家机关的党内正副、部级的实职高干中，尚没有大抓右派
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1945.00,  ,八路军出兵东北，刘顺元担任中共旅大党委领导期间，因不满苏军扰民曾提出异议，被苏占领军指名要求调离
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1953.00,  ,刘顺元调入江苏，任分管农业的书记，并曾担任过江苏省委常务书记
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1959.10,  ,江渭清与省长惠浴宇接到中共华东局第一书记柯庆施传来毛泽东的指示，其意是江苏还有一个「老右倾」刘顺元
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1959.00,  ,庐山会议江苏省有个别地区自发实行包产到户，江渭清一发现，便立即予以禁止
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1959.10,  ,中共中央曾向全党批转江苏省委《关于立即纠正把全部农活包到户和包产到户的通知》（《江渭清回忆录》对此略去不提）
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1961.00,1962.00,上半年，当「包产到户」之风从江苏邻省安徽刮起江渭清按兵不动
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1962.00,  ,夏，安徽省在李葆华主持下，甄别了一批1957年的右派，江渭清还是观望
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1944.00,  ,刘少奇的老部下彭真接替陈云任中央组织部部长，次年，原北方局干部安子文被调入中组部主持日常工作[7]
江渭清,0b309e9cd441e9adbdcde9338275565d4a5e2343,0000002007,1950.00,  ,以前，由任弼时代表中央书记处指导中组部，1954年邓小平又接替了任弼时原先的职责
